movie_name,trailer_video_id,likes,dislikes,views,sentiment_score
Revelation: Dawn of Global Government,zeYqMshWClA,733,43,46229,0.034377966101694926
Art Bastard,Mtm5K_19ibw,,,44474,0.23014117647058824
The Romans,CItEtnp3nPY,2356,173,2359244,0.21037847222222228
"No Pay, Nudity",7GnkxEUTAO0,310,6,31551,0.2774041666666667
Love Me True,7GnkxEUTAO0,310,6,31551,0.2774041666666667
New World Order,BlvfqfGTar4,29788,917,3285864,0.10753046092184361
Never,AX1BTiHzq-I,161513,8172,30660865,0.2236975999999998
The Sea of Trees,PQvC9V1eLsE,3406,345,850337,0.062453311258278174
This Last Lonely Place,myUF1PVZf_Q,94,31,264705,0.11322857142857143
Band of Robbers,fwm_MrGG7Vk,1519,83,291652,0.1806651162790698
Hunter Gatherer,gNHQnd5cgDI,449,91,448384,0.16963370165745864
Time Changer (2016 re-release),gNHQnd5cgDI,449,91,448384,0.16963370165745864
Almost Holy,t-uBjW9hhxc,219,7,36270,0.18821176470588233
Already Tomorrow in Hong Kong,LM2Dntg9rCc,4004,774,861941,0.17856614173228333
Term Life,RaCIQV8tHi0,8246,720,2499432,0.06466610878661087
Thank You for Your Service,GTl5SHYJxz4,5594,770,6374179,0.05043917525773194
Blue Jay,zZGg9wqKVxw,441,21,233850,0.36244814814814813
Sanam Teri Kasam,piMC2DyaTeo,100404,10824,41285758,0.2400066666666661
Reparation,Z41HvuZExQU,47,13,33430,0.152475
Generation Startup,SlkjOj4pqpw,622,20,77596,0.29768260869565216
Be Here Now: The Andy Whitfield Story,wE_Y5brW-ZE,20524,145,2071446,0.14342096774193552
Kamikaze '89,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Black Dove,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Goat,kUiUygL92UY,11500,1045,10535303,0.16076890756302506
Project Itoh - Harmony,9jAbwmAQXNk,760,25,167042,0.16596896551724136
Gridiron Heroes,9OQdPE7Xe4s,70,13,455667,0.0
Southbound,skNeUjtjD6Y,3468,167,1471652,0.08997236180904523
The Fiance,IxgWn0gzgmI,752,45,1368853,0.41382592592592593
Lolo,QIwd0NSj0R0,11555,4268,4234194,0.16806819999999978
"Right Now, Wrong Then",wOE-Zznq_S4,193,27,132274,0.39495714285714284
Sudden Fear (2016 re-release),wOE-Zznq_S4,193,27,132274,0.39495714285714284
Evolution,OP3sgY138H8,3213,1199,9284103,-0.09826785714285713
A Monster with a Thousand Heads,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Cosmos,kRJNZ-hGsKY,1551,695,4331110,0.011261904761904761
Disturbing the Peace,A95PDQWr4xs,402,17,55836,0.30003749999999996
The New Year's Eve of Old Lee,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Banjo,x2GZfzF533c,19726,1753,6248453,0.24929559999999942
Kate Plays Christine,buzA1KREcwk,646,46,151611,0.05010857142857141
Gurukulam,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Chevalier,qdpFpfIBkXc,2956,206,1293847,0.17852979999999993
Standing Tall (La tete haute),Bd_Wlnn7Qo0,100,5,71965,0.06896
Front Cover,Bd_Wlnn7Qo0,100,5,71965,0.06896
Papa (Luo shan ji dao dan ji hua),Bd_Wlnn7Qo0,100,5,71965,0.06896
Neon Bull,84cSaJqtyD4,111,12,69290,0.12319999999999999
Blackway,-MUUX8y0LHw,3356,275,1564424,0.06906198347107434
The Eyes of My Mother,WWLNn5kk0iU,1298,155,709765,-0.027043636363636357
Unlocking the Cage,uKHheefCWMU,442,12,45780,0.2991944444444445
Kaili Blues,rCkx4wzBh6U,107,2,147589,0.0
Take Me to the River (2016),wuOzF6I6-tE,541,24,157322,-0.05085757575757575
"Rabin, the Last Day",7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Seasons in Quincy: Four Portraits of John Berger,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Valley of Love,Lb3gDYxYhOw,632,56,57706,0.09568000000000002
Time to Choose,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Last Princess,aID5tWR1Wko,967,575,544955,0.005459615384615378
Troublemakers: The Story of Land Art,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Dog Wedding,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Best Democracy Money Can Buy: A Tale of Billionaires & Ballot Bandits,kg2gCgFMBOg,386,9,36583,-0.007085714285714283
The Seventh Fire,bQTax3kGMaM,,,44547,0
Therapy for a Vampire,fbnlukj8KqI,1627,53,218806,0.387334090909091
For a Few Bullets,kddYpx8zdG0,2028,300,770717,0.3655536312849174
From Afar,dGxY3tu9mDg,291,20,139873,0.14607307692307694
Men & Chicken,Ag1miLsTpeQ,233,11,120300,0.25543333333333335
Being Charlie,_SDAKgyqKNI,30979,353,3299346,0.13283875502008022
The Son of Joseph,8-vWm6cDnak,34626,3365,2755401,0.14604099999999992
As I Open My Eyes,kgx_48jQAmE,260,8,56316,0.5412750000000001
Paths of the Soul,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Under the Shadow,K9KAnx4EvaE,5659,414,4152496,0.09595839999999997
"Rio, I Love You",fTUe93-4j28,123387,6370,45832491,0.2338529999999998
Anesthesia,4JsgQp8MRQ8,6133,221,1408470,0.1628526011560694
Rurouni Kenshin: Origins,MJ0IF2POrrc,5275,262,2020021,0.2226854389721626
No Home Movie,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Monster Hunt,Ro6r15wzp2o,16135,812,9049957,0.20757179999999986
The Intervention,UzMhfMxRKQg,3747,742,1175914,0.06654929078014177
Multiple Maniacs (2016 re-issue),UzMhfMxRKQg,3747,742,1175914,0.06654929078014177
Equals,_RTN3HnQV3c,18566,4529,17441855,0.20314173387096746
The Map Against the World,RikFHUvlFGM,159,20,54418,0.11155999999999999
Last Cab to Darwin,hypCdpjTMDI,409,17,341721,0.3236791666666667
Off the Rails,jZttoxLrodY,113,9,138994,0.1474363636363636
Eisenstein in Guanajuato,fb364B6u1XE,524,29,236029,0.1516357142857143
Sweet Sixteen (Xia You Qiao Mu),7GnkxEUTAO0,310,6,31551,0.2774041666666667
Phantom Boy,DG60HIMOIS8,182,17,96814,0.36832727272727267
Mr. Right,2TatqilQ8rI,33159,1326,8329279,0.24334032258064486
Songs My Brothers Taught Me,pnEugtSkXDQ,970,29,260472,0.21090555555555557
Summertime (2016),D4XgPkIBOB0,245,113,475491,-0.279225
Until Forever,Mv6ktjg_RPk,10521,642,2324683,0.13688440366972482
"Kill Me, Deadly",7GnkxEUTAO0,310,6,31551,0.2774041666666667
How to Let Go of the World and Love All Things Climate Can't Change,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Trust Fund,b5uTtNLUmCA,8143,1973,10414068,0.14080180000000003
Come What May,RmZ-FuBThuQ,2619,95,927834,0.1737910000000001
Band of Outsiders (2016 re-issue),RmZ-FuBThuQ,2619,95,927834,0.1737910000000001
Germans & Jews,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Spa Night,4rRnYv2EDq0,14509,385,1526903,0.20912559999999994
Catching the Sun,8MYsgLqtEgk,2389,137,1400030,0.11495219780219783
Restored Me,8jmZERP8Q-8,826,6,310636,0.2149666666666667
La Notte (2016 re-release),8jmZERP8Q-8,826,6,310636,0.2149666666666667
The Homeless Billionaire,WvPa4B7lT-w,12,5,84396,0.233125
Is That a Gun in Your Pocket?,NPPz6i8_nbQ,94,668,299191,-0.04015432098765431
Wild Oats,XHrskkHf958,20120,335,2116342,0.2697896
Daughters of the Dust (2016 re-release),zdMxR2M_ddM,323,4,71611,0.61642
Closet Monster,PUibxBj3HVk,2628,60,226901,0.26892199999999994
Mastizaade,N5kx_HH1S5E,9160,3770,12614197,0.07445302663438257
The Land,0pdqf4P9MB8,122938,6091,33788225,0.27514677419354816
Phantom of the Theatre,yG7WOHT14nw,143,25,85416,0.13995714285714286
Danny Says,meSY7G4oZDw,186,1,43300,0.11152727272727274
Nuts!,4ZUqV5SUl6c,354,70,3384919,0.216525
A Melody to Remember,x1dtwS_4pQI,184,3,40167,0.15814
We Are X,mh3oD7vBmdc,1897,48,721780,0.16099558823529414
3 Weeks in Yerevan,rnab3xUg_6o,183,12,139898,0.08459166666666666
The Greasy Strangler,q3C3ceUYXRY,950,156,360641,0.09904000000000003
Tanna,Tb3Vslnviwo,643,27,215267,0.38533225806451615
Ma ma,7Am7i7uM9r0,26285,2457,12339915,0.052935799999999984
Fatima,ScC4Hl0qX5g,57512,1075,3007763,0.25019079999999977
The Treasure,3Kt2QjogpEY,468,193,3855134,-0.02162448979591838
In Order of Disappearance,J1-Fm3xx6gw,693,30,276973,0.22214318181818182
The Take (2016),saHzng8fxLs,31739,1160,9531768,0.18709020000000004
In the Shadow of Women,hx6zcWVZEa4,26,14,141324,0
Like for Likes,puC3uxno4_Q,4742,40,719086,0.26791285714285723
The Unknowns,CQx2eosUlXY,13952,913,4467527,0.08011919191919194
Disorder,84TouqfIsiI,95575,6296,23263237,0.13564179999999987
Cemetery of Splendor,sEWBNM7mRiY,347,19,133031,0
My Annoying Brother,iZ7GnROtsYU,9541,65,674474,0.1377845323741007
The Last Man on the Moon,pCcQB-iT7LY,854,35,393684,0.25441666666666674
Being 17,u4odOwOIH70,1409,63,373503,0.3690574074074075
The Club,wiPD9X43knU,66947,2452,8460930,-0.004235399999999993
High Strung (2016),CgEiumEkoSs,64778,514,6246861,0.21249002036659867
In a Valley of Violence,nFD4f1_eZno,3662,336,1290844,0.10053441108545037
My King (Mon roi),TCa12V6yAo4,121,7,192407,0.0
Diary of a Chambermaid,gJHTUgPMYBU,6528,146,1399376,0.21727066666666667
Clown,FnCdOQsX5kc,447898,23347,48952638,0.021263000000000018
Regression,-pBwIsVGaL4,26937,926,9548338,0.08183231707317067
Voyage of Time: The IMAX Experience,YlWe_YcBWDY,11238,618,1622940,0.165396761133603
The Lovers and the Despot,NNRhk2Q5s4Q,210,3,56220,0.3142107142857143
L'attesa,h7znDwG4Ei8,354,14,206275,0.07764516129032258
Wedding Doll,vseTRTvcz24,139,6,44951,0.39335
DONGJU: The Portrait of a Poet,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Battle of Algiers (2016),Ca3M2feqJk8,705,16,322433,0
Pele: Birth of a Legend,XBrfxHOXsDE,15239,436,2764250,0.14104615384615368
Sold,XBrfxHOXsDE,15239,436,2764250,0.14104615384615368
Command and Control,TPLEjs7im9c,14930,1239,5499762,0.09545319999999989
Vanishing Time: A Boy Who Returned,nk3QccYOG4Q,211,8,148488,0.1679941176470588
Time Renegades,mCBWaU7nfgQ,168,21,113624,0.20450000000000002
Presenting Princess Shaw,nMXGIch82ZU,723,11,104062,0.5870241379310346
Girl Asleep,fpyXGsJdiGE,3074,203,559161,0.1685863636363636
Too Late,ym4EJQ7XORk,360319,19294,40090148,0.3106167999999998
Mifune: The Last Samurai,hQ1dkl1ul-s,620,2,71829,0.2938882352941177
Creative Control,IDCcO7uGQQk,180,15,84646,0.28626111111111113
Trapped (2016),IVS_5BiOWys,173134,29154,31110486,-0.03227739999999999
The Tenth Man,PLSPLqwYwJg,48,13,35496,0.0
Microbe & Gasoline,4I10l5o_H84,341,54,116831,0.36968
Ran (2016 re-issue),4I10l5o_H84,341,54,116831,0.36968
King Georges,-OBvd5MgPYA,463,43,435398,0.23237599999999997
Max Rose,6RUi0wlpFks,281,1,63490,0.3080833333333334
Phantom Detective,FOp_TrO4MbA,334,28,294459,0.13065243902439028
The Dark Horse,vwqiKh1twTM,54551,3711,6044355,0.153801
Norman Lear: Just Another Version of You,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Congressman,1rNSTizOsws,1297,67,560453,0.15269076923076924
Sweet 20,JBeLpMHcpYY,8019,370,2408819,0.06814413793103458
Raiders!: The Story of the Greatest Fan Film Ever Made,C4UYBhDVm9k,236,9,109154,0.48122666666666675
Dancer,5jaI1XOB-bs,46209,2271,26965917,0.2211753012048191
Do Not Resist,4Zt7bl5Z_oA,7148,747,1127118,-0.12913902439024394
Sword Master,Z3d-r4Yx3lg,195,17,537975,0.0
Don't Blink - Robert Frank,3yZAzXzS47E,332,8,63155,0.08176249999999999
Saala Khadoos,NjtE-lOa4SI,951,88,474680,0.29293846153846154
Colliding Dreams,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Sky on Fire,VdFDH8RBH9I,307,22,170556,-0.04493636363636364
My Best Friend's Wedding (2016),R3TeI9jPPuA,4079,356,3366876,0.19319254385964904
For the Love of Spock,sZcIWWjLVZ8,1352,8,183837,0.2462014285714286
Les cowboys,In-m2RJw3hE,2597,194,1768771,0.15807359999999973
King Cobra,vvMJaRx3_r8,8241,1204,2352940,0.086090505050505
Vita Activa: The Spirit of Hannah Arendt,-Bd6JqZmQbw,179,0,38706,0.23343333333333335
A Street Cat Named Bob,s13Fnj8LzD8,12530,227,1866488,0.3028200000000001
Cock and Bull,wXzuUJZuqUI,60,3,66037,0.5799727272727272
Mountains May Depart,qc1ZKyhMG6o,178,8,136885,0.21741538461538465
Ocean Waves,YHvo0uvfA84,4458,1842,5048428,0.15497837837837838
Los Sures,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Author: The JT LeRoy Story,rRjSiUG4CtM,1113,321,157824,0.06687454545454548
Sand Storm,8hq28cZ938E,7088,324,1730447,0.09157792207792212
"My Love, Don't Cross that River",JY-KmP47Pyw,303,4,67340,0.27157999999999993
No One's Life Is Easy: So I Married an Anti-Fan,lbGSS4EAU8o,748,17,79511,0.11189444444444445
Fireworks Wednesday,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Morris from America,C8HY-6F4Y_I,5845,1838,923260,0.11733169734151315
Other People,DTLI7R1VPUQ,22083,2540,15694582,0.14045479999999988
"New York, New York (2016)",4dCJgNzgs3c,114937,11932,26358653,0.1697221999999998
The Fight Within,2zNoMridguA,,,140723,0
So Young 2: Never Gone,ZAoQbNMp_do,2923,48,469726,0.17672616822429904
Seondal: The Man Who Sells the River,OwESYY3WWCQ,669,14,217667,0.30910370370370366
Rock On 2,iUMZviyljUI,52536,1751,12390941,0.16599376257545248
Our Last Tango,3x4UOsLC0OE,944,446,5734123,0.08107741935483871
Tower,GjwfqXTebIY,123252,16139,25660226,0.16585039999999995
Cameraperson,lsZ8hDutkeM,939,41,124759,0.14482124999999998
Puerto Ricans in Paris,MFOdsfx2leo,348,58,174856,0.08678695652173914
Demon,cipOTUO0CmU,35172,4172,9254872,0.11050603621730379
Dictator,cYplvwBvGA4,46851,3085,19536177,0.1434334
Under the Sun (2016),fEskVQgtwaI,34118,1616,5780347,0.12173079999999985
Until Forever (Por Siempre),-WvSdOzJXic,4110,55,592612,-0.008944999999999993
Dekalog (2016 re-release),7GnkxEUTAO0,310,6,31551,0.2774041666666667
Best Worst Thing That Ever Could Have Happened,rCwqEdQykJU,205,1,57465,0.44533333333333336
Aferim!,mmTYOY_jQWc,1169,69,528984,0.1734918032786885
Zero Days,7VgIayOpjEc,2058,140,810043,0.028240566037735865
Elevator to the Gallows (2016 re-issue),7VgIayOpjEc,2058,140,810043,0.028240566037735865
The Measure of a Man,NLx2JWkKl9Y,6406,249,988512,0.11138692307692305
Caged No More,JRo_pHxuLhE,508,23,155306,0.3354791666666666
Victor,7pxZxY_Siyc,30564,1826,9467052,0.21144979591836732
Tale of Tales,UvkgHrzodTY,20459,2086,8672919,0.09783000000000004
Remember the Goal,FjcgE_neMmU,,,252367,0
Three,6ZfuNTqbHE8,3273740,76213,189274171,0.07443420000000006
Hockney,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Miss Sharon Jones,t7eNSgCQzCI,444,35,164206,0.1671857142857143
Fire at Sea,cQbbhHt9DnM,545,319,1485704,0.09265714285714285
A War,6ZfuNTqbHE8,3273741,76213,189274171,0.07443420000000005
Sweet Bean,KOpwXR-OwF8,1419,49,416914,0.26100416666666665
Spirits' Homecoming,14l4l9GNrss,923,89,360591,-0.217582
Chimes at Midnight (2016 re-release),7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Brand New Testament,UVkJUDO4J7k,286,20,261830,0.11515555555555555
Requiem for the American Dream,0nU7dC9bIDg,2688,174,1459522,0.06445140845070421
Dawson City: Frozen Time,oEbHM8Vsvlo,623,9,134256,0.2092388888888889
ISM,G9pBrbQFgQY,3195,314,1450016,0.23713773584905662
Tumbledown,haVs8nSq6ZY,3945,198,1201377,0.2041546583850932
The Kind Words,MaRroK_qVeg,611,141,2517605,0.17288333333333333
Psycho-Pass: The Movie,f1mMt1RUP8s,3651,42,767713,0.08579921259842517
Krisha,YaFJXd3ciLs,70364,4403,7492509,0.31986500000000007
Touched with Fire,NHx7Y_PCwwQ,2635,215,800730,0.11538267716535439
Michael Moore In TrumpLand,1KeAZho8TKo,9199,1692,1664946,0.11661710261569412
Rams (Hrtar),1KeAZho8TKo,9199,1692,1664946,0.11661710261569412
Seasons,giYeaKsXnsI,472497,15475,40884507,0.060002800000000016
Kicks,u-j1nx_HY5o,103229,11198,20342937,0.37309679999999984
Generation Found,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Born to be Blue,lC1DQ9qIECo,3434,270,951335,0.19016604938271606
Eva Hesse,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Witness,eHOc-4D7MjY,58995,7459,14436875,0.34848396793587166
Sunset Song,oI3UuneLcyU,1721,90,1245109,0.20568596491228072
Beauty and the Beast (2016 re-issue),grLYbcAOW4E,1489,94,310042,0.4232013698630137
Howards End (2016 Restoration),jI54a8wfPmM,254,7,76502,0.34607
Louder than Bombs,4I1l_J9QuVk,11319,310,2538551,0.09647611464968157
De Palma,-YhHeO1BuAI,18186,2811,13158020,0.13303266533066124
The Fits,797KnoCgnOY,22405,814,3400172,0.1990127999999999
Apparition Hill,QUolJjr8wCo,289,16,113651,0.27417272727272723
Hieronymus Bosch: Touched by the Devil,4zC3UuGxitU,253,6,46475,0.44531666666666664
Asura: The City of Madness,WUhj5nKqcBI,646,30,323622,0.26064799999999994
The Wave,kmxLybfGNC4,46430,2643,15736964,0.1696817635270541
Viva,pE1VrkLpZvI,2521,61,875866,0.2762740157480315
League of Gods,Gsy6u5LdRRA,9832,3022,6291002,0.07269175050301813
The Masked Saint,9w7V0RErX4U,310,78,166701,0.09751923076923077
Digimon Adventure tri.,CN9xpqG1giY,26414,293,1804545,0
Complete Unknown,HhR74Y1uDr8,6088,545,1766812,0.12691719745222924
The Fallen Idol (2016 re-issue),7GnkxEUTAO0,310,6,31551,0.2774041666666667
White Girl,p1n4vpOjm5E,66000,3061,9271763,0.13341249999999977
El Clan,n7kpI79cPBk,4140,138,2366291,-0.0255594982078853
Kaptaan,B6Gkk3YcAB4,11420,1279,3560829,0.2299912579957351
Seed: The Untold Story,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Ho Mann Jahaan,-tiG4Ckl9dk,475,23,203006,0.2640777777777778
Naam Hai Akira,QsCkty3mpg0,66756,8480,18492408,0.2906927855711421
Spirit of the Game,13ThsynK9yU,97,15,221928,0.014955555555555562
Miss Hokusai,Hg0dJUvFgAg,19979,113,873976,0.26885523809523804
Tampopo (2016 re-release),Hg0dJUvFgAg,19979,113,873976,0.26885523809523804
The Love Witch,3AU1u9_03vg,2449,1127,3280744,0.09561565217391305
Jimmy Vestvood: Amerikan Hero,StDQ_P99rPo,28727,1591,7404461,0.12056873747494978
The Invitation,sRfnevzM9kQ,51559,13026,15377882,0.11543579999999992
Oasis: Supersonic,9waBd3yPOLE,3711,49,586915,0
"Life, Animated",i-80SGWfEjM,100665,3491,25031811,0.2248670020120721
Yo-kai Watch: The Movie,j6nWOxXM1pc,3335,451,1487525,0.041677358490566044
Dheepan,fQjY6vE1_Ac,157,9,166941,0.24824999999999997
Minimalism: A Documentary About the Important Things,0Co1Iptd4p4,15844,201,1523415,0.2747745098039216
The Family Fang,J-jWH0tIrak,6884,291,2037853,0.19564930232558142
My Golden Days,6Nxc-3WpMbg,191802,5156,22303552,0.20584479999999994
Kingsglaive: Final Fantasy: XV,htnkOpknGok,21149,337,3770123,0.18646189516129028
Aquarius,0Zln78CcFkA,605,80,348171,0.17603076923076927
The People vs. Fritz Bauer,Nvqzxeq7eZQ,55,9,111455,0.318
Ixcanul,yMMP0Z21zqU,1719,32,437317,0.03252446808510639
April and the Extraordinary World,RC-9eya8Yso,924,22,177997,0.4362072727272727
Christine (2016),aH_6CQso2qQ,11228,292,1741745,0.0347222222222222
Mia Madre,XcSMdhfKga4,54241,4876,8198535,0.1010011999999999
Francofonia,yGF7vZALBQU,358,14,214584,0.28656000000000004
AmeriGeddon,eCoJ7GvOHL8,848,149,244182,0.018668749999999994
The Bounce Back,H1oF7bLKBEc,2050,87,493802,0.04962337662337661
Kaashmora,rQUj5Mf6iiA,5095,286,1295991,0.2562456790123456
Te3n,SeBCB5ERnps,20721,875,6337358,0.289631589537223
High-Rise,leXo4-QLNVc,49997,3322,26367875,0.10458860000000002
L.O.R.D: Legend of Ravaging Dynasties,jCZXjMGl3DE,2548,104,827900,0.009888775510204081
Kahaani 2,Ez4mXaeSKuk,54331,1897,10506177,0.27290720000000007
Happy Bhaag Jayegi,9OXFk-pdi6c,25672,1092,6146103,0.3102231999999997
Eat That Question: Frank Zappa in His Own Words,eB7XUpSUnoQ,625,10,100716,0.18588709677419357
Mr. Donkey,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Lobster (Canada Release),7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Wasted Times,FsXRUO01cRo,60,18,55480,0.12181538461538466
Things To Come,UPAlxIN0xxM,42762,11835,3356153,0.11886759999999992
Voiceless,R6Y5zhHvKH8,404,156,100518,-0.04297692307692309
Mad Max: Fury Road (Academy Re-Release),R6Y5zhHvKH8,404,156,100518,-0.04297692307692309
Land of Mine,ESLXnt6fe_8,10673,715,2006724,0.09638859999999992
I Am Not Madame Bovary,4iQXpdcX33A,703,16,139021,0.3756705882352942
Baaghi,F2lN25IayH8,673585,42205,70620996,0.23971939999999972
Gimme Danger,ruqmemgLc2E,1084,16,168798,0.13109285714285715
Only Yesterday (2016 re-release),x0ZrjocXVJ4,16099,257,1226465,0.2283762677484785
Luck-Key,MKqaiQZdv3c,17676,658,5820030,0.23263217213114737
Our Little Sister,HP4NxUFgFrs,10618,248,4427111,-0.003044600000000002
Detective Chinatown (Tang ren jie tan an),y0pqp1uXcJs,86,5,42795,-0.049499999999999995
Wiener-Dog,mB-fSxDI0LU,3314,111,1186412,0.34721379310344835
The Boy and the Beast,uifJLWoWv8c,9627,85,1399834,0.2877794202898549
Marguerite,9uO_AWZPrNI,1327,162,808175,0.1408555555555556
Befikre,p7X7mwcEJ-w,125868,51651,41210174,0.11110619999999997
Unsullied,d5MyZNVD4qk,64,19,50581,0.13017222222222227
Willy Wonka and the Chocolate Factory (2016 re-release),d5MyZNVD4qk,64,19,50581,0.13017222222222227
The First Monday in May,MRFCVG85X_s,4897,86,528804,0.19431846153846152
Fitoor,LgHr0LMYFBw,4738,107,618123,0.33302100000000023
The Age of Shadows,zoYsQcGV4b4,5273,93,1802650,0.23970175438596486
American Pastoral,SAAqiO_Z9Vs,5468,228,1410164,0.12629116945107388
Cold War 2,eAvCgVR0gIM,30492,1024,7652216,0.1201671999999999
Harry & Snowman,De2srJy24FU,404,7,107064,0.40494285714285716
Knight of Cups,SI2j1FHCjtM,14319,1607,8331620,0.11956059999999981
Tunnel,u47cTpo70EE,907,120,1228845,0.024193945720250513
A Tale of Love and Darkness,N2Jd6COX9Q0,3976,752,869375,0.08211406250000004
Gleason,EoQuVnKhxaM,15635,664,6873182,0.13629979919678717
"Lo and Behold, Reveries of the Connected World",Zc1tZ8JsZvg,2671,39,570790,0.10029587628865982
Master,dtj6dDARgfQ,16435,1711,19892981,0.1919557999999999
Tickled,iOBXuCYB4jQ,5954,265,1776598,0.00017326732673267947
The Bronze,ZRiPQ8YNrVs,6822,483,1693660,0.18433995633187755
Range 15,Ss63UOd4P84,13363,429,1175040,0.19565522088353418
